,h,lam,tol,ite_f,ite_r,time_f,time_r,err_f,err_r,err_comp
65,128.0,1e-07,0.0001,5.0,6.0,51.68927597999573,8.08643364906311,0.6311696120386071,0.5687580606133434,0.16338554193375923
66,128.0,1e-07,1e-05,11.0,17.0,113.49517393112183,13.29534101486206,0.4874416907531162,0.4642648967510182,0.06592813438137451
67,128.0,1e-07,1e-06,51.0,65.0,1565.796502828598,35.5470552444458,0.2837624131291669,0.28211376594984205,0.004838205350723387
68,128.0,1e-07,1e-07,108.0,150.0,1123.6997272968292,75.02770209312439,0.24861581622744275,0.2450656898093364,0.028500907212424972
69,128.0,1e-07,1e-08,256.0,356.0,2637.180796146393,171.2890329360962,0.26905634025504976,0.2687335651167164,0.0029950716948371424
70,128.0,1e-08,0.0001,5.0,6.0,52.15554714202881,8.059364318847656,0.6311661856374495,0.5687174118802805,0.16353549513836374
71,128.0,1e-08,1e-05,11.0,17.0,399.27373790740967,13.30514669418335,0.48729756883728453,0.46412303056582516,0.06618790588934265
72,128.0,1e-08,1e-06,51.0,64.0,529.1772570610046,35.24401569366455,0.2806936947789511,0.27880262824256397,0.006119017004239883
73,128.0,1e-08,1e-07,443.0,686.0,4587.49032497406,326.1493549346924,0.805191332602544,0.8157756906759541,0.02242711276232653
74,128.0,1e-08,1e-08,771.0,1250.0,7996.506676912308,586.424535036087,0.8469841125790657,0.8482993630092329,0.0041946257352495665
75,256.0,0.0001,0.0001,3.0,4.0,322.3880248069763,61.15569519996643,0.6636730068007839,0.6456569424935299,0.07335694404565933
76,256.0,0.0001,1e-05,7.0,10.0,745.0754981040955,73.9055392742157,0.5985538730468422,0.5919102302003847,0.015229086940218775
77,256.0,0.0001,1e-06,11.0,15.0,1165.2391948699951,82.76211619377136,0.5885700503283391,0.5879958171723039,0.001628132630519838
78,256.0,0.0001,1e-07,15.0,20.0,1583.6105482578278,93.72257709503174,0.587761999715228,0.5877075781585686,0.00020536650102786198
79,256.0,0.0001,1e-08,19.0,24.0,2007.1048939228058,103.74286603927612,0.5877108431994335,0.5876824764353648,0.0001966946519383685
80,256.0,1e-05,0.0001,3.0,4.0,315.40533900260925,60.60907006263733,0.6629884469991341,0.6434938450688064,0.08259218493093923
81,256.0,1e-05,1e-05,8.0,10.0,851.5747592449188,72.93691182136536,0.5449468949095553,0.5295813979657061,0.0403618276396754
82,256.0,1e-05,1e-06,17.0,27.0,1804.2767679691315,108.4066071510315,0.4824824314799281,0.473100339160298,0.01697618970979103
83,256.0,1e-05,1e-07,28.0,45.0,2970.0333371162415,145.47273588180542,0.4669865042424609,0.4666927367104448,0.0006235891587156372
84,256.0,1e-05,1e-08,44.0,59.0,4675.258748054504,173.68171501159668,0.46641971928191417,0.46629270580115345,0.0005042953169012458
85,256.0,1e-06,0.0001,3.0,4.0,320.54117226600647,60.80063986778259,0.6629194136271548,0.6432717545786024,0.08360918228345199
86,256.0,1e-06,1e-05,13.0,15.0,1405.7864618301392,84.19770002365112,0.48444251327077587,0.4830546292724231,0.004025409255186142
87,256.0,1e-06,1e-06,29.0,43.0,3058.079065799713,141.88766527175903,0.36325534560371814,0.3612148465323418,0.004049939231284621
88,256.0,1e-06,1e-07,70.0,104.0,7445.684767007828,266.4913318157196,0.3269848773465259,0.3246705542814531,0.005229431212371067
89,256.0,1e-06,1e-08,100.0,151.0,12481.015929937363,362.58725786209106,0.32327116551068963,0.32302349088323645,0.0009432663943816515
90,256.0,1e-07,0.0001,3.0,4.0,318.18275594711304,59.380624771118164,0.6629125042795343,0.6432494929704203,0.0837119029861925
91,256.0,1e-07,1e-05,13.0,16.0,1369.035415172577,87.41956305503845,0.48278877578597684,0.47558613679868283,0.019728715648223025
92,256.0,1e-07,1e-06,51.0,81.0,5366.852999925613,218.97718501091003,0.2988306090972797,0.27947592460227927,0.05111755438860002
93,256.0,1e-07,1e-07,95.0,179.0,10003.542340040207,418.7897901535034,0.24959128306514036,0.24308469038916747,0.030762336735205207
94,256.0,1e-07,1e-08,244.0,386.0,25830.454638004303,835.4480047225952,0.24397521829673657,0.24379809300799354,0.0014667192837788088
95,256.0,1e-08,0.0001,3.0,4.0,319.4537489414215,61.16320991516113,0.6629118132844912,0.6432472662907452,0.08372218536016184
96,256.0,1e-08,1e-05,13.0,16.0,1381.14817404747,86.37556314468384,0.4826274465535896,0.4753978669647203,0.019857794404811273
97,256.0,1e-08,1e-06,52.0,74.0,5542.13242316246,203.11029195785522,0.292735680802132,0.28180145288114616,0.03268402415993959
98,256.0,1e-08,1e-07,288.0,586.0,45801.97486615181,1968.136992931366,0.3986226594681693,0.4571533543105858,0.09572335741849189
99,256.0,1e-08,1e-08,675.0,1121.0,75088.31175875664,2343.262271165848,0.5109029509082271,0.5124553122512915,0.006405632415338435
