,h,lam,tol,ite_f,ite_r,time_f,time_r,nm_f,nm_r,res_f,res_r,err_f,err_r,err_comp
99,256.0,1e-06,1e-10,32.0,68.0,1054.9612879753113,61.35788893699646,0.3498990214784519,0.3499718500839536,0.0002407434586262,0.0002406381625066,0.1695389788661997,0.1694984943052163,0.0001233301222311
100,32.0,1e-07,1e-06,7.0,9.0,0.3119239807128906,0.1144382953643798,0.4735598851405648,0.4745881103307978,0.0003060351157863,0.0002925609229751,0.1799127653447999,0.1746907279086,0.0116083665518737
101,64.0,1e-07,1e-06,7.0,9.0,2.162537097930908,0.4541947841644287,0.4314655274975819,0.4341689910411472,0.0003354795754836,0.0003256373189571,0.201093591280014,0.1969960958167505,0.0089096415259299
102,128.0,1e-07,1e-06,7.0,9.0,17.84142518043518,2.5211780071258545,0.3681621848687639,0.3700738735141251,0.0003330431699605,0.0003274534989892,0.2187431773281598,0.2163275340536138,0.0052504312519509
103,256.0,1e-07,1e-06,7.0,9.0,229.41178679466248,20.837565898895264,0.3308163857221229,0.332489729543149,0.0003307734681031,0.0003263311226471,0.2292881731457912,0.2273553242992237,0.0043550508959914
104,32.0,1e-07,1e-07,26.0,36.0,1.192080020904541,0.38728928565979,0.5345618383599678,0.5219894825505694,0.0001545753544413,0.0001635715256313,0.2047413980883292,0.1701860634283416,0.0558526021350416
105,64.0,1e-07,1e-07,22.0,33.0,6.951019048690796,1.222135066986084,0.4780612335925486,0.4788309307708916,0.0002045982421679,0.000204131837527,0.1372806512207373,0.1383454912574583,0.0042881400003191
106,128.0,1e-07,1e-07,17.0,33.0,44.32342886924744,6.198965072631836,0.4167385647543695,0.4192500396898502,0.0002082117437896,0.0002063542482924,0.1368713097446527,0.1333867209757697,0.0156871980892327
107,256.0,1e-07,1e-07,17.0,30.0,567.0738949775696,183.28886818885803,0.3810777681119289,0.3837022279085641,0.0002178678560577,0.000216133319854,0.1448280098143669,0.139459240157804,0.0153500304151883
108,32.0,1e-07,1e-08,46.0,83.0,2.061321973800659,0.8660542964935303,0.5505470370406632,0.5505240624407327,0.000145146059076,0.0001451649176162,0.2443460196782442,0.2442163338969646,0.0014525346051209
109,64.0,1e-07,1e-08,42.0,92.0,13.361545085906982,3.362262964248657,0.5021704449122287,0.5025566199006049,0.0001930625567588,0.0001929415492847,0.1966180123612191,0.1973960482876233,0.0034271555843117
110,128.0,1e-07,1e-08,42.0,77.0,109.03711581230164,12.623569965362549,0.4297209275862059,0.4300739253835217,0.0002015542018067,0.0002014610852765,0.1396044986640068,0.1401631653580582,0.0023263250342518
111,256.0,1e-07,1e-08,40.0,66.0,3791.833313941956,60.8934211730957,0.3909965542553867,0.3909293080722695,0.0002129283771866,0.0002129584501368,0.1271463752837583,0.1269359215457583,0.0028157635943887
112,32.0,1e-07,1e-09,65.0,139.0,2.896728992462158,1.4037439823150637,0.5511484961604479,0.5512343401429372,0.0001448558854011,0.0001448247869843,0.2458111873171735,0.2458690867502005,0.000206211150731
113,64.0,1e-07,1e-09,64.0,116.0,20.7072970867157,4.085870027542114,0.5027806810350938,0.502876046712037,0.0001928601537837,0.0001928377357791,0.1986155944238377,0.1985458080153762,0.0012451509055564
114,128.0,1e-07,1e-09,62.0,119.0,161.48278307914734,18.78233504295349,0.4307464306759115,0.4308752371058045,0.0002012602453486,0.000201233742054,0.142667660616943,0.1426424694563056,0.0003482642766861
115,256.0,1e-07,1e-09,63.0,125.0,2081.028835773468,98.67535996437071,0.3916937993431281,0.391829027883123,0.0002127529972015,0.0002127287680499,0.1287369357672249,0.1287489556174597,0.0003491923247784
